education,height,car,house,weight,constellation,nationality,zodiac,blood,criterias_age,criterias_height,criterias_nationality,criterias_education,criterias_marriage,criterias_location,nickname,marriage,work_location,shortnote
硕士,170,--,--,53,射手座,汉族,鼠,O,"24,39","不限,",不限,不限,不限,不限,duoduo,未婚,朝阳,相信缘份！但是自己也要努力.......茫茫人海，希望能找到一个可以相伴一生的人，彼此分享一路上的快乐与忧伤。
本科,170,已经购车,暂未购房,56,白羊座,汉族,猴,B,"34,45","175,190",不限,本科,未婚离异,广东深圳广东广州香港香港,宝贝不哭,未婚,深圳,佳缘疯了，一个劲以我的名义自动发出邮件，醉了…没有邮票，来信请附上邮票。很多系统信并不是出自本人，请信息确认，如有打扰到，请见谅。显示有个投诉，是被一个追而不得的人恶意投诉，身边垃…
大专,156,--,暂未购房,43,天秤座,汉族,狗,A,"23,42","155,190",不限,不限,不限,广西,姽婳佳人,未婚,贺州,用文字臆造的美丽，会让自己沉溺其中。但却只是一场戏而已。有时候真的需要60秒来让自己沉思。。。...
本科,165,--,--,--,巨蟹座,--,牛,--,"23,28","160,190",不限,不限,不限,山东,等待爱情,未婚,烟台,"很想在这里能够找到心中的他,找到属于自己的另一半,"
大专,165,暂未购车,已购住房,59,水瓶座,汉族,羊,B,"55,72","170,180",不限,不限,离异丧偶,重庆,秀妹,离异,江北,　　真诚的想找一位能够携手后半生的人. 本人善良温柔，直爽大方，有亲和力，不挑剔不计较，持家包容，理解宽容的心态，童心永存。希望在这平台找到一个宗和素质好，脾气好，爱家爱老婆，感情…
大专,158,暂未购车,独自租房,58,狮子座,汉族,猴,O,"35,48","168,185",不限,大专,未婚,福建厦门,susan,未婚,厦门,单纯、自然而无伪。  温情而尊重。  坦诚真实的照片、真实的资料，是准备好了来到这里，需要认真而朴素的感情。  爱上诚实的，才有了意义。  因为真实，脆弱相对；因为真实，所以成长；因......
高中中专及以下,161,--,暂未购房,53,天蝎座,汉族,虎,B,"27,35","173,183",汉族,不限,不限,陕西西安,遇见你的微笑可好,未婚,西安,"　  感谢发来信的朋友,可能您很优秀,        但却没有缘分,所以[没礼貌]的我没有回信!        但祝福您能够找到合适的美丽女孩!                我想…"
本科,157,已经购车,已购住房,45,处女座,汉族,狗,A,"38,45","170,178",不限,大专,离异丧偶,江苏苏州河南,温暖,离异,苏州,当下浮躁的环境，希望找位内心依旧清澈，柔软，懂得珍惜的人。有过投诉记录的人勿扰，异地勿扰谢谢...
本科,150,暂未购车,--,43,处女座,汉族,狗,其它,"37,45","162,174",不限,大专或以上,未婚,广西南宁广西柳州广西桂林,诺一生,未婚,南宁,离异未育也可以。  希望您的资料是如实填写的！  期望2022年能有所收获吧，大家好运~  请不要再发带锁信件！  不能免费看的信件请不要再发了！......
本科,165,暂未购车,暂未购房,51,摩羯座,汉族,猴,O,"35,45","172,185",不限,大专,未婚离异,上海,佳音,未婚,闵行,我自幼勤于读书，学业上屡获殊荣，曾经为事业江山浪费了容颜，如今顿悟，为爱而生，人生方更精彩；事业上的狂风浪蝶绝不可无生活中的真命天子相佐！如果您事业有成渴望家的温馨，我可以抚慰你沧…
高中中专及以下,158,暂未购车,暂未购房,52,狮子座,汉族,龙,B,"23,30","160,190",不限,高中中专及以下,未婚,广东,jane,未婚,深圳,喜欢看书，上网，音乐，旅游，美容，美食等。凡事不会强求，喜欢顺其自然...
本科,162,--,与父母同住,--,天秤座,汉族,鼠,O,"27,32","172,182",不限,本科或以上,未婚,上海,一条游向大海的小鱼儿,未婚,浦东新区,"想拥有一片属于自己的海洋~~可以在他的怀抱里肆意的撒娇~耍小聪明~闹小情绪~~~~

疼他~理解他~珍惜他~~~

一起慢慢到老~~~~~~"
本科,158,--,--,--,天蝎座,汉族,猴,B,"30,32","170,175",不限,大专或以上,未婚,广东深圳,开心媚媚,未婚,深圳,心爱的人，我在寻找你，你也在找我吧，希望我们能快点相遇，期待牵着你的手，一直向前走去。我相信，我们会是最幸福的一对......
大专,160,暂未购车,已购住房,60,双鱼座,满族,鸡,B,"60,66","170,178",不限,大专,离异丧偶,江苏,夕拾,离异,南京,"人生也许是漫长的,也许是昙花一现,所以要学会包容,这样会让自己轻松,也会给它他人带去快乐!       我是一个具古典与现代相结合的女性,我真诚善良,喜欢运动,气质佳.我有一女已经…"
本科,155,暂未购车,与父母同住,50,天蝎座,汉族,马,O,"30,45","165,178",不限,本科,未婚离异,不限,在水一方,离异,吉安,"Meet my soui partner:我性格开朗,爱生活,爱旅游,爱阅读,爱音乐,爱家人,爱一切美好的事物.....希望你：儒雅，睿智，俊朗，幽默,涵养好,受良好教育.学历低恐…"
大专,165,--,--,--,水瓶座,汉族,兔,O,"28,33","175,185",不限,大专,未婚,北京,想做你的宝贝,未婚,丰台,从新开始，好好活着，善待自己，珍惜幸福，等你到来...
本科,162,暂未购车,与父母同住,54,水瓶座,汉族,马,A,"40,54","173,180",不限,大专,不限,河北北京上海浙江,恭喜发财,离异,None,　　我性格开朗，温柔善良，贤慧    。我爱好钓鱼、出游，喜欢看书。        我心目中的他性格开朗，为人善良，品貌端正，有家庭责任感，孝敬父母，有事业心。  （无心闲聊   …
大专,158,--,--,49,水瓶座,--,猪,--,"47,55","168,175",不限,本科或以上,离异丧偶,不限,星空,离异,宜昌,"寻寻觅觅-我爱的人，爱我的人    在意生活中点点滴滴的快乐与感动！    真诚真实是交往的基础,以婚姻为目地，拒绝游戏.资料虚假，人品差的请远离。..."
大专,160,--,--,--,白羊座,汉族,兔,A,"24,28","170,182",不限,大专或以上,未婚,北京,竹林听海,未婚,石景山,不管是付出爱还是被爱都是一种责任，认真是一种态度。
高中中专及以下,160,暂未购车,暂未购房,53,天蝎座,汉族,虎,A,"24,41","不限,",不限,不限,不限,不限,小雅,未婚,惠州,很想找一个可靠的肩膀，不需要很宽广，可是要能为我遮挡风雨！...
本科,158,暂未购车,已购住房,46,射手座,汉族,猪,AB,"42,55","168,176",不限,本科或以上,不限,不限,蓉蓉,离异,成都,真诚的自我介绍：     1、首先非常感谢关注我及给我写信的人! 希望给我写信的各位请仔细看看我的资料。我是真诚寻找能够懂我、心疼我、把我当宝贝一起牵手慢慢变老的人。请附上邮票，不…
大专,158,暂未购车,已购住房,--,天秤座,汉族,虎,O,"55,58","170,180",不限,大专,不限,福建厦门,天空晴朗,离异,厦门,性格开朗，善良，重情！有很好的心态！所以不懂得年代久远的你因为代沟吧所以请56岁以外的不要来信哦谢谢！不知道真诚重意的你在哪里？ 收到很多来信因为没邮票所以看不到也不能回复抱歉啊！…
本科,160,已经购车,已购住房,46,金牛座,其它民族,马,A,"30,40","172,183",不限,本科,不限,广东珠海,微笑的鱼,离异,珠海,如果开始下一段感情，我希望没有欺骗，没有背叛，以及没有眼泪...
本科,165,暂未购车,与父母同住,--,巨蟹座,汉族,鼠,--,"24,34","178,190",不限,本科或以上,未婚,上海,wawa86lei,未婚,徐汇,"《偶然》
我是天空里的一片云，
偶尔投影在你的波心--
你不必讶异，
更无须欢喜--
在转瞬间消灭了踪影。
你我相逢在黑夜的海上，
你有你的，…"
本科,164,已购车（中档型）,需要时购置,55,金牛座,汉族,鼠,O,"37,50","160,190",不限,不限,不限,上海,上善若水,未婚,杨浦,乡间小道，红砖青瓦，篱笆小院，竹椅小憩，品茶养性，妙哉妙哉…...
大专,163,已经购车,已购住房,57,双鱼座,汉族,虎,A,"40,46","168,",不限,大专,不限,四川成都,思考佳人,离异,成都,来到这里希望可以碰一下运气，能否找到可以陪我走完一生的那个人，不知道你在这里嘛？首先说清楚只考虑在成都安家的啊！...
本科,159,已经购车,已购住房,52,双鱼座,汉族,鼠,A,"50,63","170,180",不限,大专或以上,不限,北京,随心所欲,离异,朝阳,朋友们！谢谢大家的游览和关注，我期待我的他能早日出现。。。  我出生军人家庭，因此造就了我正直，善良，随和，宽容，豪爽，自信，执着，善解人意人，敢做敢为，乐于奉献，不浪费等优势。我…
大专,168,暂未购车,住亲朋家,65,射手座,汉族,猪,A,"62,或以上","165,200",不限,不限,离异丧偶,香港台湾澳门,幸福人生,离异,深圳,"本人身体健康，干净利落，爱整洁，善良，爱好音乐，会照顾人。喜欢做家务,喜欢做面食。既喜欢宅在家里，又喜欢出去旅游，80年20岁在陕西农场入党，在西安退休，退休前做会计，退休金200…"
大专,160,已购车（经济型）,与父母同住,54,狮子座,汉族,鼠,B,"30,40","170,190",不限,不限,不限,不限,公主小妹,未婚,滨海新区,"　　希望自己能平安快乐健康的生活.我追求的也是平凡的生活，因为我是个普通的老百姓.我不喜欢奢侈,不喜欢张扬,我只喜欢两个人过自己的日子,随意的日子...... 有时是系统自动发信或…"
高中中专及以下,160,已经购车,已购住房,44,处女座,汉族,鸡,O,"35,45","172,180",不限,大专,未婚离异,浙江衢州,夏之慕,离异,衢州,有时候望着地平线的方向，我在想，自己一路走来，明天又将去向哪里呢。快乐过也失落过，一个人旅途太漫长，如果你愿意，我希望能拉着你的手，一起奔跑，一起去寻找我们的幸福。  现在园林设计…
硕士,158,暂未购车,--,--,处女座,汉族,鼠,O,"24,29","160,190",不限,不限,不限,黑龙江,依凡,未婚,黑河,我是一个不爱吃饭的人~所以上苍并不保佑我~我常常胃疼~并且疼的掉下眼泪~~
大专,155,暂未购车,暂未购房,50,白羊座,汉族,狗,B,"37,45","172,183",不限,不限,不限,天津北京,小沙枣,离异,河西,"生活虐我千百遍，我待生活如初恋，每天最幸福的事情是睁开眼看见满屋的阳光
 有五岁小公主陪伴，工作忙碌，生活充实，身心健康无不良嗜好，优缺点明显，情商不高智商一般，经历过风雨也见过彩…"
本科,172,--,--,--,处女座,--,龙,--,"24,38","不限,",不限,不限,不限,不限,小雨点,未婚,济南,我还是一个在校的学生，想要成为可以自己创业的人，为了这个去努力！
本科,158,暂未购车,暂未购房,--,水瓶座,壮族,猪,B,"30,35","170,175",不限,本科,未婚,广西,哎呀,未婚,河池,"很多时候幸福不是必然的,多关心身边的人,珍惜每一份感情吧!"
本科,163,暂未购车,住单位房,61,狮子座,汉族,鸡,O,"60,69","168,185",不限,大专或以上,不限,上海,海燕,离异,崇明,纤云弄巧， 飞星传恨， 银汉迢迢暗渡。 金风玉露一相逢， 便胜却人间无数。  柔情似水， 佳期如梦， 忍顾鹊桥归路？ 两情若是久长时，  来信请留下联系方式，
本科,151,暂未购车,已购住房,43,金牛座,汉族,牛,O,"46,58","160,175",不限,本科,不限,广东深圳,fairylady,离异,深圳,"我毕业于华南师大,目前攻读在职复旦研究生,会说流利英语和一些基础韩语。是深圳一公立学校正式老师。  我甜美善良可爱,看起来比实际年龄年轻，充满活力。我乐观上进,身材娇小玲珑，健康苗…"
大专,166,已经购车,已购住房,56,射手座,回族,猴,B,"45,52","175,185",不限,大专或以上,离异丧偶,山东青岛山东烟台山东济南北京,子玲,离异,青岛,我是一个平凡而又传统的女人，是一个穷孩子出身，自以为考上大学就可以甩掉贫穷，没想到现实是残酷的，由于贫穷父母不支持上大学，于是在父母的安排下就结了婚。婚姻的不幸使我的内心燃起了独自…
本科,167,已购车（中档型）,已购住房,50,处女座,汉族,虎,AB,"31,38","174,185",不限,本科,不限,不限,.．熙蕾、,离异,武汉,"大学本科毕业，武汉有房有车，国企中层管理人员。希望未来的你是一个幽默，有思想，懂生活，富有责任感的人。外地人、本科以下的不要跟我发信息了，请记得花两元钱贴一张邮票，不然我看不了。
…"
高中中专及以下,160,已经购车,已购住房,57,双子座,汉族,蛇,O,"49,56","175,185",不限,大专,不限,不限,收获,离异,威海,事业单位退休，儿子独立，父母退休。真诚征婚，非诚勿扰....
本科,160,暂未购车,与父母同住,48,射手座,汉族,鼠,--,"18,35","172,185",不限,大专或以上,未婚,广东,媚♩♩♩♩,未婚,惠州,突然觉得好累，之前的个性独白删了，回信没回信的各位GG，都谢谢你们的信件！        从现在开始    ......            请用心和我交流！    请好好呵护我…...
硕士,167,--,已购住房,48,水瓶座,汉族,马,O,"37,48","174,190",不限,本科或以上,不限,上海,elegant,未婚,浦东新区,和大部分人一样，一直在不断寻找自己的人生定位和前进的方向。    时光流逝，却忘了自己想要什么。    直到有一天，终于明白，这一生，平凡人的幸福最值得期待。......
