education,height,car,house,weight,constellation,nationality,zodiac,blood,criterias_age,criterias_height,criterias_nationality,criterias_education,criterias_marriage,criterias_location,nickname,marriage,work_location,shortnote
本科,171,已购车（中档型）,已购房,--,摩羯座,汉族,蛇,O,"36,49","不限,",不限,不限,不限,山东,麦子,丧偶,青岛,相信缘分，等待余生的那个她...
本科,175,已经购车,已购住房,85,金牛座,汉族,鸡,O,"30,45","160,170",不限,不限,未婚离异,北京,越来越好,离异,朝阳,人生就像舞台一样，演义出形形色色的人生，每个人都有它理想的人生，同样也有它理想伴侣，为此，我们努力地奋斗着，努力地寻找着，通过自己的努力来实现自己的目标，通过自己一颗真诚之心，打动…
本科,175,已经购车,已购住房,65,处女座,汉族,鸡,AB,"40,60","155,170",不限,不限,不限,四川台湾,Ayi,离异,儋州,昨天所有的荣誉，已变成遥远的回忆。    勤勤苦苦已度过半生，今夜重又走进风雨。     我不能随波浮沉，为了我挚爱的亲人。    再苦再难也要坚强…...
大专,180,已经购车,独自租房,68,巨蟹座,汉族,龙,B,"23,29","163,175",不限,大专,未婚,不限,一路同行,未婚,厦门,不知不觉就到啦而立之年，来佳缘希望遇到对的人，对的人你在哪里...
本科,175,--,需要时购置,55,巨蟹座,其它民族,牛,--,"22,32","163,175",不限,大专,未婚,江苏,young dream,未婚,南京,是我没有遇见缘分，还是没有遇见你，无论外面的世界如何纷繁复杂，只想和你过一种简单的生活，相濡以沫，白头到老。...
本科,170,已购车（经济型）,独自租房,70,金牛座,汉族,猴,A,"28,38","158,170",汉族,大专或以上,不限,江苏上海浙江香港,小城夜色,离异,无锡,"若是有缘，时间空间都不是距离；若是无缘，终日相聚也无法会意；凡事不必太在意，更不需要去强求，就让一切随缘吧！ 情与爱它对我来说,已再没勇气去触摸。因为爱过也伤过,所以不想一错再错…"
本科,171,暂未购车,已购住房,65,白羊座,汉族,羊,A,"48,58","150,170",不限,不限,不限,辽宁四川吉林黑龙江,无忧无虑,丧偶,锦州,来到佳缘是寻缘，缘，不是刻意的寻找。没有早一步，也没有晚一步，问题是有没有遇到喜爱的人，互相适合的人！有缘我会用心珍惜；没缘我只好随缘。希望借助世纪佳缘的平台实现我的愿望，祝福有缘…
本科,175,已经购车,已购住房,68,射手座,汉族,龙,A,"23,43","162,178",不限,大专或以上,未婚离异,上海,让我牵着你的手,未婚,静安,"细手一牵，牵起的是一段纯真的岁月；纵手一放，放下的是一世情缘。如果我们真的相爱，那么，伸出手去，牵住一段不了的情缘，牵住一份永恒的真爱。    不在上海的就不要写信给我了,有小孩的…"
本科,172,已购车（经济型）,独自租房,71,射手座,汉族,马,O,"32,38","158,167",不限,大专或以上,未婚,江苏南京北京,夏天的风,未婚,朝阳,03年毕业后的前6年一直在美丽的江南名城南京工作，从事电气及自动化工程设计工作。由于想换个环境，追求新的理想，2009年9月中旬来北京工作，今后如找到如意伴侣打算在北京长期生活居住…
本科,176,已经购车,已购住房,76,天蝎座,汉族,狗,A,"25,35","不限,",不限,不限,不限,上海杨浦,Keven,丧偶,杨浦,一生相随 平淡一生 本人未婚 系统不给改...
硕士,180,已经购车,已购住房,75,巨蟹座,汉族,羊,AB,"40,48","160,175",不限,大专,不限,不限,心歌者,离异,南京,人们都爱讲缘分、相信缘分，那么什么是缘分呢？我想有了佳缘这样的网站，有了在网上相遇的机会，这就是有了“缘”，或者说有了接触和了解的基本条件。但是，仅仅有“缘”是不够的，还需要通过积…
大专,168,暂未购车,已购住房,--,摩羯座,汉族,蛇,O,"28,38","152,166",不限,不限,未婚,广西桂林,江里的鱼,未婚,桂林,"南国的夜，落霞晚照、倦鸟归巢，都市里华灯初上 不想再一个人遥望星空,也不想再一个人在幽静的小道上独行.希望在喧嚣的城市中有一个宁静的港弯 。与你一同在月色下散步,手牵手细细口味人…"
硕士,175,暂未购车,已购住房,70,天蝎座,满族,马,B,"27,36","160,165",不限,大专或以上,未婚,不限,lifelover,离异,新加坡,"本人在新加坡工作生活，定居。高级工程师，从事化工石油工程设计，工作稳定，忙碌，生活简单,平淡,没有不良嗜好,来到这个平台，希望找到合适的另一半的，一起建立幸福的家庭， nb…"
本科,183,已经购车,已购住房,85,天秤座,汉族,猴,O,"28,36","160,180",不限,不限,未婚,辽宁沈阳,sam,未婚,沈阳,"“我将在茫茫人海中寻访我唯一之灵魂伴侣。得之，我幸.不得，我命”。     　本人不上相所以照片很少,但多年来变化不大.虽然算不上多帅,但反映良好.车房算不上多好。不过基本也够用…"
本科,176,已经购车,已购住房,74,双子座,汉族,猴,B,"55,61","156,172",不限,不限,不限,不限,安全岛,离异,烟台,"我是山东芝罘区人。希望有缘人；脾气好，温柔爱干净，有眼缘。　感谢关注我的朋友，更感谢给我来信的朋友，祝佳缘的朋友们心想事成!拜托;年龄比我大的,没照片的请不要来信了.谢谢!!有些信…"
大专,180,已购车（经济型）,已购房,80,射手座,汉族,羊,B,"25,40","162,178",不限,不限,不限,辽宁大连,勇往直前,离异,大连,再次来到这里，希望遇到缘份...
大专,170,暂未购车,已购住房,65,摩羯座,汉族,牛,O,"30,40","160,170",不限,高中中专及以下,不限,浙江嘉兴,★★奋斗★★,离异,嘉兴,"中介勿扰 中介勿扰。                                                           居住在嘉兴市区的 离异未婚都可以
本人喜欢有趣的灵魂 爱运动..."
本科,176,暂未购车,已购住房,--,巨蟹座,汉族,龙,B,"不限,","不限,",不限,不限,不限,不限,流浪的木木,未婚,贵阳,遇到你之前，幸福对我来说无论怎样都是单薄。期待牵着你的手，一直向前走去。我相信，幸福就跟在我们身后。...
本科,170,已经购车,与父母同住,60,水瓶座,汉族,狗,O,"25,33","150,165",不限,大专或以上,未婚,广东深圳广东惠州广东汕尾,桃花劫,未婚,深圳,深圳本地人，诚实与亲民，爱憎分明，善良有爱心，胸怀宽广，不拘小节，不抽烟不喝酒，热爱福利事业，超级顾家，喜欢逛商场购置家庭生活用品，以诚交友，以礼待人。在事业单位上班，朝九晚五，有…
本科,175,已经购车,已购住房,85,摩羯座,汉族,马,B,"27,40","160,180",不限,不限,未婚离异,上海,透明的蓝,未婚,浦东新区,青楼满座因为人心寂寞 ，找不到喜欢的伞，我宁愿淋雨！但是雨淋多了，是会生病的，所以我来找一把伞，合适我的，愿意天天伴随我的伞。...
硕士,169,已购车（中档型）,已购住房,70,天蝎座,汉族,龙,AB,"不限,","155,175",不限,不限,不限,不限,鲁宾逊,离异,开州,本人目前在重庆开州教书，业余作实业。91年前在教高三，91年至2014年在广东下海，2015年回来教书。91年至94年在开县承包过食用菌厂，做过农产品生意，也做过工程师，94年到东…
本科,173,已经购车,已购住房,75,射手座,汉族,兔,B,"38,48","158,165",不限,大专,不限,辽宁锦州辽宁营口辽宁盘锦辽宁葫芦岛辽宁朝阳,梦飞,离异,锦州,"只需要你的些许温存,我的心和梦就会为你而飞翔.家是梦的港湾,而你是家的摇篮,梦和温暖由你而产生.你的温柔是我的向望,你的贤惠是我的忠心，儿子已大学留南京了，余下的温馨时光就想与你共…"
本科,170,暂未购车,已购住房,74,摩羯座,汉族,蛇,B,"40,50","158,165",不限,大专,离异丧偶,四川成都,无剑侠客,离异,成都,"公务员现已退休，从事兼职...从小接受较好教育，喜欢运动、音乐、旅游......心地善良、为人诚恳、忠厚老实，孤独的千里马在等待......没有安心过日子的请绕道吧！ 爱情,就是双…"
硕士,174,暂未购车,已购住房,75,狮子座,满族,马,A,"25,35","158,180",不限,本科或以上,未婚,北京,不愿意降低标准的剩男,未婚,海淀, 本人建筑学硕士，全国一级注册建筑师，高级工程师，在北京从事建筑设计，工作稳定，想找一个在北京工作的女孩为伴侣，学历本科到博士均可，在读也可以考虑，我参加工作10年，希望你能和我…
硕士,170,已经购车,已购住房,65,水瓶座,汉族,狗,--,"20,34","152,169",不限,不限,未婚丧偶,不限,金多多,未婚,深圳,1.免费信可收看。\\&quot;不回复\\&quot;代表尊重及当前暂无兴趣。 2.本人不参与博彩、理财、期货、直销、捐钱、求助等非征婚活动。      年薪过30万（今年股市把…
本科,173,已购车（经济型）,已购房,75,天秤座,汉族,鼠,AB,"27,35","157,175",不限,大专或以上,未婚离异,四川,王了解,未婚,成都,工作学习：84年天秤座，174cm 创业中，加班，应酬。没有停止学习，始终在为能够创造更美好的努力生活着。   生活情致：家务能力尚可，愿意分担家务，分享快乐，懂得平和待人，亦没…
大专,170,暂未购车,已购住房,68,摩羯座,汉族,猪,O,"54,63","156,166",不限,不限,不限,浙江海南湖北湖南,四明山,离异,宁波,我本是浙江宁波人，以后想在海南度假养老安家落户，目前已在那儿生活。本人信仰佛教为人善良，人好、心好．体好，没有三高。能认识我更好！我喜欢用影像记录当今人生，风土人情，大自然风光等等…
本科,185,已经购车,已购住房,72,双鱼座,汉族,鼠,O,"20,28","167,173",不限,大专或以上,未婚,北京,毛毛,未婚,西城,每一天 我在祈祷     愿上天保佑那个人     赐给他勇气     一直到我们遇见     我们早就相约     从出生那一天     只是 缘分的线条 太迂回        …
本科,181,已经购车,暂未购房,90,狮子座,汉族,猴,AB,"20,28","160,175",不限,大专或以上,未婚,不限,浪漫满屋,未婚,朝阳,"北京,一个发展中的大城市,充满了诱惑和机会.为了我的梦想我来到了这里开始了我的寻梦之旅.匆匆岁月而过,时光飞逝,看着身边的朋友出双入对,突然发现我还是孤身一人.愿结识有缘的&quo…"
本科,176,已购车（豪华型）,已购房,71,天秤座,汉族,蛇,A,"38,55","150,",不限,不限,不限,江苏,那些事儿,离异,南京,感谢那些浏览我的资料的人，感谢那些关注我的人，感谢那些给我带来爱情希望的人，在世纪佳缘，在寻找缘分的旅途上，我走得并不孤单。而最…
本科,172,已经购车,已购住房,60,处女座,汉族,猪,O,"25,40","158,168",不限,本科或以上,未婚离异,四川成都,中科院,离异,成都,也许我们每个人都有自己的生活轨迹！所以我们的轨迹不同 罢了！我是火车！而你是飞机！所以我们永远不能相聚在一起！ 我希望她是我们佳缘的朋友我和她一起开始跑！我们互相的鼓励，支持。最后…
高中中专及以下,169,暂未购车,已购住房,66,天秤座,汉族,马,--,"22,38","157,167",不限,大专或以上,不限,不限,陀螺,未婚,郑州,生命对谁都是一个空前绝后的奇迹，珍贵非常，一直在渴望与寻觅一份真情，在一起，让彼此变得更好。     网络是虚拟的，但相信虚拟背后的人心是真实的。    不知道怎么评价自己，…
硕士,172,已购车（经济型）,已购住房,75,水瓶座,汉族,蛇,B,"25,38","158,195",不限,本科,不限,四川乐山,神,未婚,乐山,一个人的日子不想过了，我突然觉的寂寞了，可是我还没有找到我的别一半。我是一个平凡的人，喜欢运动，听歌，为人真诚，如果有哪个爱心的女孩愿和我走到一起，我会好好对她，也许我不能给她荣华…
高中中专及以下,170,已购车（经济型）,与父母同住,56,双鱼座,汉族,牛,其它,"24,27","155,160",不限,高中中专及以下,未婚,浙江宁波,忧郁男孩,未婚,宁波,36岁了，至今还没找到心中的灰姑娘 ，我也在佳缘里和几个女孩子见面过，可是总开花不结果的，不知道是我的个人问题呢还是什么，希望找个浙江范围的，最好是在宁波工作的，因为本人是宁波本地…
本科,174,暂未购车,暂未购房,65,处女座,汉族,兔,O,"34,45","不限,",不限,大专,不限,北京,期待中☆,离异,丰台, 出没央视近十载，从编导、记者做起，也曾有过小小成功；混迹江湖五六年，打过工，开过公司，也跌过个不小的跟头；如今重归影视，心不老，梦犹在。好男儿，不言败！   七年相识，五年姻缘…
大专,172,暂未购车,与人合租,65,双子座,汉族,马,O,"不限,","不限,",不限,不限,不限,北京河北河南山东山西安徽,欢乐正前方,离异,丰台,"我真诚的在这里找到我的另一半,只要真诚,其他随缘;无诚意者请勿打扰..."
